id, deeplink,thumbnail_img_src,has_motiv,motiv,motivkategorie
"3401","https://www.hm.com/de/product/09788?article=09788-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200650991%20006%2099%20d858a421c90289ed36c27ecb9845720337aed94e.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Dinosaurier","Dinosaurier"
"166","https://www.hm.com/de/product/18504?article=18504-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200702538%20002%2099%2050491dcb84853c76a7428376e6b67ae25eec96e5.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Dinosaurier","Dinosaurier"
"3862","https://www.hm.com/de/product/17505?article=17505-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200695733%20006%2099%20faf37d97a63fb2a83da7cc99438632c994b9361c.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Dinosaurier","Dinosaurier"
"4209","https://www.hm.com/de/product/83290?article=83290-F","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200568174%20029%2099%20ae877f48af5be4e14086d43735b43d3fbfb58f39.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Dinosaurier","Dinosaurier"
"3959","https://www.hm.com/de/product/06984?article=06984-F","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200630037%20024%2099%20cfd3b4bc1ae60d87bd683902e2e2b9ebb84f787b.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Dinosaurier","Dinosaurier"
"165","https://www.hm.com/de/product/06984?article=06984-F","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200630037%20009%2099%2038f85ebb6118a56c247f7cedee47918eaebd3b8f.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Dinosaurier","Dinosaurier"
"641","https://www.c-and-a.com/de/de/shop/jurassic-world-kurzarmshirt-glanz-effekt-2032301/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1529933347/2032301-1-01.jpg","1","Dinosaurier","Dinosaurier"
"966","https://www.c-and-a.com/de/de/shop/jurassic-world-kurzarmshirt-2032294/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1529933368/2032294-1-01.jpg","1","Dinosaurier","Dinosaurier"
"1261","https://www.c-and-a.com/de/de/shop/langarmshirt-bio-baumwolle-2015092/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530632763/2015092-1-08.jpg","1","Dinosaurier","Dinosaurier"
"369","https://www.c-and-a.com/de/de/shop/top-bio-baumwolle-glanz-effekt-2029012/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530715238/2029012-1-08.jpg","1","Dinosaurier","Dinosaurier"
"1258","https://www.c-and-a.com/de/de/shop/jurassic-world-kurzarmshirt-2017220/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1527861064/2017220-1-08.jpg","1","Dinosaurier","Dinosaurier"
"1262","https://www.c-and-a.com/de/de/shop/langarmshirt-2021018/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530805497/2021018-1-08.jpg","1","Dinosaurier","Dinosaurier"
"975","https://www.c-and-a.com/de/de/shop/langarmshirt-bio-baumwolle-2015091/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1531976451/2015091-1-08.jpg","1","Dinosaurier","Dinosaurier"
"1632","https://www.c-and-a.com/de/de/shop/jurassic-world-kurzarmshirt-2017218/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1528899003/2017218-1-08.jpg","1","Dinosaurier","Dinosaurier"
"1670","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-2015097/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530884700/2015097-1-08.jpg","1","Dinosaurier","Dinosaurier"
"1600","https://www.c-and-a.com/de/de/shop/top-bio-baumwolle-glanz-effekt-2028993/2?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1527171339/2028993-2-08.jpg","1","Dinosaurier","Dinosaurier"
"1925","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-glanz-effekt-2029007/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1526401449/2029007-1-08.jpg","1","Dinosaurier","Dinosaurier"
"2797","https://www.c-and-a.com/de/de/shop/hemd-2015250/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1532444213/2015250-1-08.jpg","1","Dinosaurier","Dinosaurier"
"2769","https://www.c-and-a.com/de/de/shop/kurzarmshirt-cradle-to-cradle-gold-zertifiziert-2016986/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1527172156/2016986-1-08.jpg","1","Dinosaurier","Dinosaurier"
"2485","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-glanz-effekt-2029025/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1527259163/2029025-1-08.jpg","1","Dinosaurier","Dinosaurier"
"2799","https://www.c-and-a.com/de/de/shop/kurzarmshirt-2033884/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1532599928/2033884-1-08.jpg","1","Dinosaurier","Dinosaurier"
"2796","https://www.c-and-a.com/de/de/shop/langarmshirt-bio-baumwolle-2015256/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1532444178/2015256-1-08.jpg","1","Dinosaurier","Dinosaurier"
"2187","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-2013005/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1528718764/2013005-1-08.jpg","1","Dinosaurier","Dinosaurier"
"3107","https://www.c-and-a.com/de/de/shop/kurzarmshirt-2033887/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1533136137/2033887-1-08.jpg","1","Dinosaurier","Dinosaurier"
"1658","https://www.c-and-a.com/de/de/shop/kurzarmshirt-2033845/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530545900/2033845-1-08.jpg","1","Dinosaurier","Dinosaurier"
"3868","https://www.otto.de/p/kidsworld-langarmshirt-dinosaurier-fotodruck-637614471/#variationId=634358620","https://i.otto.de/i/otto/24026560?$001PICT36$","1","Dinosaurier","Dinosaurier"
"3869","https://www.otto.de/p/kidsworld-langarmshirt-dinosaurier-fotodruck-637614468/#variationId=634345846","https://i.otto.de/i/otto/24027096?$001PICT36$","1","Dinosaurier","Dinosaurier"
"3870","https://www.otto.de/p/kidsworld-langarmshirt-dinosaurier-fotodruck-637614470/#variationId=634359315","https://i.otto.de/i/otto/24026537?$001PICT36$","1","Dinosaurier","Dinosaurier"
"4315","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-foto-print-694144177/#variationId=694144181","https://i.otto.de/i/otto/26869776?$001PICT36$","1","Dinosaurier","Dinosaurier"
"4568","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-foto-print-694144177/#variationId=694144181","https://i.otto.de/i/otto/26777583?$001PICT36$","1","Dinosaurier","Dinosaurier"
"4749","https://www.otto.de/p/name-it-print-t-shirt-712027216/#variationId=712027217","https://i.otto.de/i/otto/27286487?$001PICT36$","1","Dinosaurier","Dinosaurier"
"4748","https://www.otto.de/p/name-it-print-t-shirt-712027216/#variationId=712027217","https://i.otto.de/i/otto/27285857?$001PICT36$","1","Dinosaurier","Dinosaurier"
"3926","https://www.hm.com/de/product/08745?article=08745-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200650983%20010%2099%20cd58e053071f89cd6388dabd66ca7b330f15c576.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Donald Duck","Animationsfilm Tiere"
"4483","https://www.otto.de/p/logoshirt-t-shirt-mit-tollem-comic-aufdruck-donald-duck-disney-679586221/#variationId=679586224","https://i.otto.de/i/otto/27605180?$001PICT36$","1","Donald Duck","Animationsfilm Tiere"
"4481","https://www.otto.de/p/logoshirt-t-shirt-mit-donald-duck-frontdruck-donald-duck-disney-694158042/#variationId=694158049","https://i.otto.de/i/otto/26070724?$001PICT36$","1","Donald Duck","Animationsfilm Tiere"
"14","https://www.otto.de/p/kidoki-langarmshirt-mit-fotodruck-einhorn-vorn-635585065/#variationId=629824494","https://i.otto.de/i/otto/21325157?$001PICT36$","1","Einhorn","Märchenwesen"
"10","https://www.otto.de/p/kidoki-langarmshirt-druck-einhorn-mit-glitzerdetails-596844335/#variationId=596546546","https://i.otto.de/i/otto/20089152?$001PICT36$","1","Einhorn","Märchenwesen"
"3","https://www.otto.de/p/kidoki-langarmshirt-druck-einhorn-mit-glitzerdetails-596844335/#variationId=596546546","https://i.otto.de/i/otto/20089423?$001PICT36$","1","Einhorn","Märchenwesen"
"13","https://www.otto.de/p/kidoki-langarmshirt-mit-frontdruck-einhorn-579408841/#variationId=579409520","https://i.otto.de/i/otto/21024804?$001PICT36$","1","Einhorn","Märchenwesen"
"8","https://www.otto.de/p/kidoki-langarmshirt-druck-einhorn-mit-glitzerdetails-596844335/#variationId=596546546","https://i.otto.de/i/otto/20089393?$001PICT36$","1","Einhorn","Märchenwesen"
"129","https://www.otto.de/p/next-t-shirt-719690802/#variationId=719690803","https://i.otto.de/i/otto/27528792?$001PICT36$","1","Einhorn","Märchenwesen"
"290","https://www.otto.de/p/trigema-t-shirt-mit-glitzer-einhorn-678400092/#variationId=678400094","https://i.otto.de/i/otto/25475234?$001PICT36$","1","Einhorn","Märchenwesen"
"1217","https://www.otto.de/p/name-it-gestreiftes-t-shirt-mit-langen-aermeln-710803232/#variationId=710803715","https://i.otto.de/i/otto/27186930?$001PICT36$","1","Einhorn","Märchenwesen"
"1873","https://www.otto.de/p/next-kastenfoermiges-t-shirt-mit-einhorn-und-pailletten-675434200/#variationId=675434216","https://i.otto.de/i/otto/24398213?$001PICT36$","1","Einhorn","Märchenwesen"
"3404","https://www.hm.com/de/product/12656?article=12656-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200646830%20003%2099%2026cabada0f680eca43dc1bcf9f64ee6376a08e07.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Einhorn","Märchenwesen"
"153","https://www.hm.com/de/product/07094?article=07094-B","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200646789%20006%2099%2053214678a58e3f1b4a28f3b577d7623898f6be44.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Einhorn","Märchenwesen"
"154","https://www.hm.com/de/product/09249?article=09249-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200662721%20001%2099%2082a5540bcbda866f2dca317767874e1333a23eb9.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Einhorn","Märchenwesen"
"4702","https://www.hm.com/de/product/03457?article=03457-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200594399%20002%2099%20af00e5f93c8529c4f7e968a9a750545dd525d479.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Einhorn","Märchenwesen"
"4705","https://www.hm.com/de/product/09792?article=09792-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200646811%20002%2099%20ec48beda9f7b2a22a1abf76cf9bd21bea4feed59.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Einhorn","Märchenwesen"
"4703","https://www.hm.com/de/product/12656?article=12656-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200646830%20001%2099%20b9139e78461a1b490996a747b13623ef1d74f57c.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Einhorn","Märchenwesen"
"4700","https://www.hm.com/de/product/09373?article=09373-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200659113%20003%2099%202c7d60631c8262508e71b9987179a4ea9192bf56.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Einhorn","Märchenwesen"
"4704","https://www.hm.com/de/product/09373?article=09373-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200659113%20001%2099%200cba1c367e7f9ab855706f6ba999486190654f44.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Einhorn","Märchenwesen"
"4701","https://www.hm.com/de/product/07094?article=07094-B","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200646789%20003%2099%20a27182c6b8f11b05ec1b84edf39f1b33cafca99c.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Einhorn","Märchenwesen"
"4706","https://www.hm.com/de/product/90632?article=90632-L","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200565200%20029%2099%20f0d7e891680c2b4a782a4df33ef5e324ac676fd1.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Einhorn","Märchenwesen"
"797","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-glanz-effekt-2025470/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1525710393/2025470-1-01.jpg","1","Einhorn","Märchenwesen"
"809","https://www.c-and-a.com/de/de/shop/langarmshirt-bio-baumwolle-glanz-effekt-2012380/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530715259/2012380-1-08.jpg","1","Einhorn","Märchenwesen"
"286","https://www.c-and-a.com/de/de/shop/langarmshirt-bio-baumwolle-glanz-effekt-2012387/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530715259/2012387-1-08.jpg","1","Einhorn","Märchenwesen"
"1382","https://www.c-and-a.com/de/de/shop/kurzarmshirt-glanz-effekt-1095131/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1521827210/1095131-1-01.jpg","1","Einhorn","Märchenwesen"
"807","https://www.c-and-a.com/de/de/shop/langarmshirt-bio-baumwolle-2012457/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530282744/2012457-1-08.jpg","1","Einhorn","Märchenwesen"
"1409","https://www.c-and-a.com/de/de/shop/emoji-suntop-glanz-effekt-2014044/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530199987/2014044-1-01.jpg","1","Einhorn","Märchenwesen"
"1611","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-glanz-effekt-2025575/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1527522228/2025575-1-01.jpg","1","Einhorn","Märchenwesen"
"1391","https://www.c-and-a.com/de/de/shop/top-bio-baumwolle-2029027/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1527171713/2029027-1-08.jpg","1","Einhorn","Märchenwesen"
"1641","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-2013601/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1529594718/2013601-1-01.jpg","1","Einhorn","Märchenwesen"
"1982","https://www.c-and-a.com/de/de/shop/emoji-suntop-bio-baumwolle-glanz-effekt-2006460/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1525882397/2006460-1-01.jpg","1","Einhorn","Märchenwesen"
"2487","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-glanz-effekt-2012340/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1529933199/2012340-1-08.jpg","1","Einhorn","Märchenwesen"
"2164","https://www.c-and-a.com/de/de/shop/my-little-pony-kurzarmshirt-bio-baumwolle-2012539/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1527861094/2012539-1-08.jpg","1","Einhorn","Märchenwesen"
"3083","https://www.c-and-a.com/de/de/shop/kurzarmshirt-glanz-effekt-2011619/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1529594794/2011619-1-01.jpg","1","Einhorn","Märchenwesen"
"3232","https://www.c-and-a.com/de/de/shop/emoji-suntop-glanz-effekt-2014046/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530199990/2014046-1-01.jpg","1","Einhorn","Märchenwesen"
"3002","https://www.c-and-a.com/de/de/shop/kurzarmshirt-2011674/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1528819756/2011674-1-01.jpg","1","Einhorn","Märchenwesen"
"1872","https://www.otto.de/p/next-t-shirt-mit-pailletten-einhorn-675453529/#variationId=675453531","https://i.otto.de/i/otto/24397589?$001PICT36$","1","Einhorn","Märchenwesen"
"2838","https://www.otto.de/p/trigema-t-shirt-mit-glitzer-einhorn-678400092/#variationId=678400094","https://i.otto.de/i/otto/25475235?$001PICT36$","1","Einhorn","Märchenwesen"
"1918","https://www.otto.de/p/simone-erto-t-shirt-einhorn-741709224/#variationId=741709226","https://i.otto.de/i/otto/28674213?$001PICT36$","1","Einhorn","Märchenwesen"
"3233","https://www.otto.de/p/trigema-langarmshirt-mit-glitzer-einhorn-633102076/#variationId=633102078","https://i.otto.de/i/otto/24840871?$001PICT36$","1","Einhorn","Märchenwesen"
"3176","https://www.otto.de/p/name-it-gestreiftes-t-shirt-mit-langen-aermeln-710803232/#variationId=710803715","https://i.otto.de/i/otto/27186933?$001PICT36$","1","Einhorn","Märchenwesen"
"3982","https://www.otto.de/p/arizona-zipfelshirt-mit-einhorn-motiv-635099353/#variationId=635118369","https://i.otto.de/i/otto/26263445?$001PICT36$","1","Einhorn","Märchenwesen"
"3985","https://www.otto.de/p/arizona-langarmshirt-mit-einhorn-glizterdruck-690094468/#variationId=690094554","https://i.otto.de/i/otto/27310649?$001PICT36$","1","Einhorn","Märchenwesen"
"4230","https://www.otto.de/p/logoshirt-t-shirt-mit-schoenem-frontdruck-my-little-pony-lets-dance-679587787/#variationId=679587788","https://i.otto.de/i/otto/24659207?$001PICT36$","1","Einhorn","Märchenwesen"
"4337","https://www.otto.de/p/logoshirt-t-shirt-mit-tollem-print-my-little-pony-679325294/#variationId=679325298","https://i.otto.de/i/otto/24657001?$001PICT36$","1","Einhorn","Märchenwesen"
"4710","https://www.otto.de/p/kidoki-t-shirt-mit-niedlichem-einhorn-588738299/#variationId=588739103","https://i.otto.de/i/otto/18778256?$001PICT36$","1","Einhorn","Märchenwesen"
"4712","https://www.otto.de/p/next-kurzarm-t-shirt-mit-einhornmotiv-aus-pailletten-687624110/#variationId=687624123","https://i.otto.de/i/otto/26067238?$001PICT36$","1","Einhorn","Märchenwesen"
"4713","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-einhorn-print-693817275/#variationId=695140291","https://i.otto.de/i/otto/26806400?$001PICT36$","1","Einhorn","Märchenwesen"
"4711","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-einhorn-print-693817275/#variationId=695140291","https://i.otto.de/i/otto/26808980?$001PICT36$","1","Einhorn","Märchenwesen"
"4107","https://www.hm.com/de/product/16161?article=16161-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200693208%20004%2099%20137e52a7e5e87d03f8091934c4165eb6614d88dc.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Einsatzfahrzeug","Fahrzeug"
"734","https://www.c-and-a.com/de/de/shop/langarmshirt-bio-baumwolle-2015187/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1532444177/2015187-1-08.jpg","1","Einsatzfahrzeug","Fahrzeug"
"4299","https://www.otto.de/p/name-it-print-t-shirt-mit-langen-aermeln-721664547/#variationId=721664549","https://i.otto.de/i/otto/27620105?$001PICT36$","1","Einsatzfahrzeug","Fahrzeug"
"1067","https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-artwork-711893792/#variationId=711893793","https://i.otto.de/i/otto/27284477?$001PICT36$","1","Eiscreme","Essen und Trinken"
"1035","https://www.otto.de/p/name-it-pailletten-t-shirt-710804927/#variationId=710819028","https://i.otto.de/i/otto/27187664?$001PICT36$","1","Eiscreme","Essen und Trinken"
"1355","https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-artwork-711893792/#variationId=711893793","https://i.otto.de/i/otto/27280715?$001PICT36$","1","Eiscreme","Essen und Trinken"
"1443","https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-artwork-705171826/#variationId=705171827","https://i.otto.de/i/otto/26785513?$001PICT36$","1","Eiscreme","Essen und Trinken"
"1358","https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-artwork-705171826/#variationId=705171827","https://i.otto.de/i/otto/27538557?$001PICT36$","1","Eiscreme","Essen und Trinken"
"4767","https://www.hm.com/de/product/09210?article=09210-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200666327%20003%2099%20da18a2ae2426913bc78e1c4a1b07a9c81ae96455.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Eiscreme","Essen und Trinken"
"227","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-2003268/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1525449939/2003268-1-08.jpg","1","Eiscreme","Essen und Trinken"
"228","https://www.c-and-a.com/de/de/shop/suntop-bio-baumwolle-glanz-effekt-2003494/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1526401476/2003494-1-08.jpg","1","Eiscreme","Essen und Trinken"
"1602","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-glanz-effekt-2003454/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1527171732/2003454-1-08.jpg","1","Eiscreme","Essen und Trinken"
"1590","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-glanz-effekt-2025476/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1525710509/2025476-1-01.jpg","1","Eiscreme","Essen und Trinken"
"1932","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-2013604/1?categoryId=15227","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1529594732/2013604-1-01.jpg","1","Eiscreme","Essen und Trinken"
"2133","https://www.otto.de/p/name-it-pailletten-t-shirt-710804927/#variationId=710819028","https://i.otto.de/i/otto/27187658?$001PICT36$","1","Eiscreme","Essen und Trinken"
"3351","https://www.otto.de/p/name-it-pailletten-t-shirt-710804927/#variationId=710819028","https://i.otto.de/i/otto/27187659?$001PICT36$","1","Eiscreme","Essen und Trinken"
"3629","https://www.otto.de/p/name-it-bedrucktes-viskose-hemd-706162441/#variationId=706162445","https://i.otto.de/i/otto/26828382?$001PICT36$","1","Eiscreme","Essen und Trinken"
"3921","https://www.otto.de/p/name-it-print-oberteil-ohne-aermel-672090789/#variationId=672091740","https://i.otto.de/i/otto/24315586?$001PICT36$","1","Eiscreme","Essen und Trinken"
